date,text,category,start_lat,start_lon,end_lat,end_lon,categories_standard
11/21/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.263847 ‐97.741636 30.264028 ‐97.741728 4,Damaged Vehicle Issues,30.263847,97.741636,30.264028,97.741728,Damaged Vehicle Issues
11/14/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.263373 ‐97.731132 30.262746 ‐97.73141 4,Damaged Vehicle Issues,30.263373,97.731132,30.262746,97.73141,Damaged Vehicle Issues
11/18/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.243317 ‐97.729603 30.23305 ‐97.716255 114,Damaged Vehicle Issues,30.243317,97.729603,30.23305,97.716255,Damaged Vehicle Issues
11/7/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.245337 ‐97.725151 30.244933 ‐97.727666 3,Damaged Vehicle Issues,30.245337,97.725151,30.244933,97.727666,Damaged Vehicle Issues
11/19/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.260097 ‐97.711761 30.26169 ‐97.722302 3,Damaged Vehicle Issues,30.260097,97.711761,30.26169,97.722302,Damaged Vehicle Issues
11/12/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.263568 ‐97.727402 30.264205 ‐97.728251 3,Damaged Vehicle Issues,30.263568,97.727402,30.264205,97.728251,Damaged Vehicle Issues
11/7/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.252109 ‐97.736886 30.255924 ‐97.739802 25,Damaged Vehicle Issues,30.252109,97.736886,30.255924,97.739802,Damaged Vehicle Issues
11/13/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.271313 ‐97.741599 30.271202 ‐97.741637 6,Damaged Vehicle Issues,30.271313,97.741599,30.271202,97.741637,Damaged Vehicle Issues
11/2/2021,I had a mechanical issue with my vehicle damaged_vehicle__ throttle/accelerator 30.258462 ‐97.704867 30.278773 ‐97.728343 262,Damaged Vehicle Issues,30.258462,97.704867,30.278773,97.728343,Damaged Vehicle Issues
11/13/2021,My vehicle was broken or stopped working damaged_vehicle__ throttle/accelerator 30.259648 ‐97.747467 30.263833 ‐97.74393 19,Damaged Vehicle Issues,30.259648,97.747467,30.263833,97.74393,Damaged Vehicle Issues
11/8/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.266247 ‐97.748487 30.265787 ‐97.745365 6,Damaged Vehicle Issues,30.266247,97.748487,30.265787,97.745365,Damaged Vehicle Issues
11/22/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.266079 ‐97.742208 30.255423 ‐97.710947 107,Damaged Vehicle Issues,30.266079,97.742208,30.255423,97.710947,Damaged Vehicle Issues
11/22/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.271926 ‐97.754856 30.269499 ‐97.749601 6,Damaged Vehicle Issues,30.271926,97.754856,30.269499,97.749601,Damaged Vehicle Issues
11/1/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.265668 ‐97.748863 30.275326 ‐97.746234 100,Damaged Vehicle Issues,30.265668,97.748863,30.275326,97.746234,Damaged Vehicle Issues
11/21/2021,Malfunctioned scooter damaged_vehicle__ wheel_issues 30.266795 ‐97.745274 30.262 ‐97.7294 314,Damaged Vehicle Issues,30.266795,97.745274,30.262,97.7294,Damaged Vehicle Issues
11/20/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.268069 ‐97.752855 30.267575 ‐97.751353 177,Damaged Vehicle Issues,30.268069,97.752855,30.267575,97.751353,Damaged Vehicle Issues
11/24/2021,I couldn't start my trip damaged_vehicle__ wheel_issues 30.262392 ‐97.737643 30.262392 ‐97.737643 172,Damaged Vehicle Issues,30.262392,97.737643,30.262392,97.737643,Damaged Vehicle Issues
11/16/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.266257 ‐97.743238 30.229655 ‐97.781639 55,Damaged Vehicle Issues,30.266257,97.743238,30.229655,97.781639,Damaged Vehicle Issues
11/2/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.263877 ‐97.732373 30.26376 ‐97.731953 39,Damaged Vehicle Issues,30.263877,97.732373,30.26376,97.731953,Damaged Vehicle Issues
11/26/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.236038 ‐97.722596 30.241695 ‐97.728205 61,Damaged Vehicle Issues,30.236038,97.722596,30.241695,97.728205,Damaged Vehicle Issues
11/4/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.253857 ‐97.738134 30.261816 ‐97.73915 5,Damaged Vehicle Issues,30.253857,97.738134,30.261816,97.73915,Damaged Vehicle Issues
11/20/2021,Phone Call from: Caller +1 (512) 920‐ 9403 damaged_vehicle__ wheel_issues 30.248522 ‐97.728268 30.248647 ‐97.728445 46,Damaged Vehicle Issues,30.248522,97.728268,30.248647,97.728445,Damaged Vehicle Issues
11/4/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.278753 ‐97.714786 30.278102 ‐97.71476 29,Damaged Vehicle Issues,30.278753,97.714786,30.278102,97.71476,Damaged Vehicle Issues
11/21/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.262793 ‐97.731387 30.26764 ‐97.75205 5,Damaged Vehicle Issues,30.262793,97.731387,30.26764,97.75205,Damaged Vehicle Issues
11/11/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.265283 ‐97.741745 30.275913 ‐97.720435 33,Damaged Vehicle Issues,30.265283,97.741745,30.275913,97.720435,Damaged Vehicle Issues
11/26/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.265221 ‐97.762639 30.265049 ‐97.762393 12,Damaged Vehicle Issues,30.265221,97.762639,30.265049,97.762393,Damaged Vehicle Issues
11/28/2021,Re: Ride pass and bike had flat tire. damaged_vehicle__ wheel_issues 30.25408 ‐97.739014 30.25432 ‐97.73875 163,Damaged Vehicle Issues,30.25408,97.739014,30.25432,97.73875,Damaged Vehicle Issues
11/17/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.253393 ‐97.748509 30.25681 ‐97.74674 106,Damaged Vehicle Issues,30.253393,97.748509,30.25681,97.74674,Damaged Vehicle Issues
11/1/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.261933 ‐97.739028 30.253478 ‐97.765429 320,Damaged Vehicle Issues,30.261933,97.739028,30.253478,97.765429,Damaged Vehicle Issues
11/21/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.249858 ‐97.723705 30.249815 ‐97.723653 6,Damaged Vehicle Issues,30.249858,97.723705,30.249815,97.723653,Damaged Vehicle Issues
11/6/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.265568 ‐97.746406 30.265857 ‐97.745644 329,Damaged Vehicle Issues,30.265568,97.746406,30.265857,97.745644,Damaged Vehicle Issues
11/21/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.265823 ‐97.745033 30.275993 ‐97.757301 75,Damaged Vehicle Issues,30.265823,97.745033,30.275993,97.757301,Damaged Vehicle Issues
11/10/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.260863 ‐97.70349 30.257905 ‐97.714665 2,Damaged Vehicle Issues,30.260863,97.70349,30.257905,97.714665,Damaged Vehicle Issues
11/30/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.251584 ‐97.721379 30.254149 ‐97.728189 65,Damaged Vehicle Issues,30.251584,97.721379,30.254149,97.728189,Damaged Vehicle Issues
11/18/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.262064 ‐97.727091 30.265282 ‐97.740192 36,Damaged Vehicle Issues,30.262064,97.727091,30.265282,97.740192,Damaged Vehicle Issues
11/15/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.291398 ‐97.747437 30.2951 ‐97.74314 11,Damaged Vehicle Issues,30.291398,97.747437,30.2951,97.74314,Damaged Vehicle Issues
11/2/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.289609 ‐97.741309 30.289741 ‐97.741336 34,Damaged Vehicle Issues,30.289609,97.741309,30.289741,97.741336,Damaged Vehicle Issues
11/8/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.291418 ‐97.742897 30.284128 ‐97.74201 4,Damaged Vehicle Issues,30.291418,97.742897,30.284128,97.74201,Damaged Vehicle Issues
11/18/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.264731 ‐97.74458 30.261426 ‐97.722748 11,Damaged Vehicle Issues,30.264731,97.74458,30.261426,97.722748,Damaged Vehicle Issues
11/6/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.265732 ‐97.749151 30.255907 ‐97.712145 11,Damaged Vehicle Issues,30.265732,97.749151,30.255907,97.712145,Damaged Vehicle Issues
11/16/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.238778 ‐97.754611 30.233049 ‐97.762804 113,Damaged Vehicle Issues,30.238778,97.754611,30.233049,97.762804,Damaged Vehicle Issues
11/18/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.267582 ‐97.693275 30.261308 ‐97.697668 18,Damaged Vehicle Issues,30.267582,97.693275,30.261308,97.697668,Damaged Vehicle Issues
11/21/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.249835 ‐97.723653 30.251055 ‐97.718608 5,Damaged Vehicle Issues,30.249835,97.723653,30.251055,97.718608,Damaged Vehicle Issues
11/5/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.365455 ‐97.716568 30.369018 ‐97.71807 2,Damaged Vehicle Issues,30.365455,97.716568,30.369018,97.71807,Damaged Vehicle Issues
11/13/2021,The tire was completely flat damaged_vehicle__ wheel_issues 30.276633 ‐97.742285 30.277075 ‐97.74211 1274,Damaged Vehicle Issues,30.276633,97.742285,30.277075,97.74211,Damaged Vehicle Issues
11/18/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.276912 ‐97.70856 30.269803 ‐97.701385 4,Damaged Vehicle Issues,30.276912,97.70856,30.269803,97.701385,Damaged Vehicle Issues
11/2/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.283794 ‐97.741865 30.293043 ‐97.74412 9,Damaged Vehicle Issues,30.283794,97.741865,30.293043,97.74412,Damaged Vehicle Issues
11/12/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.26279 ‐97.70459 30.265517 ‐97.744493 202,Damaged Vehicle Issues,30.26279,97.70459,30.265517,97.744493,Damaged Vehicle Issues
11/16/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.291131 ‐97.749424 30.283744 ‐97.742076 2,Damaged Vehicle Issues,30.291131,97.749424,30.283744,97.742076,Damaged Vehicle Issues
11/13/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.270168 ‐97.75095 30.26764 ‐97.74688 44,Damaged Vehicle Issues,30.270168,97.75095,30.26764,97.74688,Damaged Vehicle Issues
11/29/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.261175 ‐97.727474 30.257805 ‐97.704583 9,Damaged Vehicle Issues,30.261175,97.727474,30.257805,97.704583,Damaged Vehicle Issues
11/4/2021,I had a mechanical issue with my vehicle damaged_vehicle__ wheel_issues 30.270642 ‐97.755983 30.270692 ‐97.75599 17,Damaged Vehicle Issues,30.270642,97.755983,30.270692,97.75599,Damaged Vehicle Issues
11/17/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.257657 ‐97.714939 30.267908 ‐97.69385 47,Damaged Vehicle Issues,30.257657,97.714939,30.267908,97.69385,Damaged Vehicle Issues
11/21/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.254088 ‐97.73722 30.252135 ‐97.736045 13,Damaged Vehicle Issues,30.254088,97.73722,30.252135,97.736045,Damaged Vehicle Issues
11/2/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.297972 ‐97.704276 30.30152 ‐97.697958 6,Damaged Vehicle Issues,30.297972,97.704276,30.30152,97.697958,Damaged Vehicle Issues
11/13/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.261859 ‐97.749098 30.261117 ‐97.749068 4,Damaged Vehicle Issues,30.261859,97.749098,30.261117,97.749068,Damaged Vehicle Issues
11/15/2021,My vehicle was broken or stopped working damaged_vehicle__ wheel_issues 30.217499 ‐97.690948 30.251073 ‐97.731753 18,Damaged Vehicle Issues,30.217499,97.690948,30.251073,97.731753,Damaged Vehicle Issues
11/26/2021,I couldn't start my trip damaged_vehicle__ wheel_issues 30.261795 ‐97.739047 30.261808 ‐97.739103 6,Damaged Vehicle Issues,30.261795,97.739047,30.261808,97.739103,Damaged Vehicle Issues
11/9/2021,Issue with picking up general__feedback 1161,General,,,,,Other
11/10/2021,Phone Call from: Caller +1 (210) 910‐ 6314 general__feedback 30.266394 ‐97.737352 30.265485 ‐97.737513 14,General,30.266394,97.737352,30.265485,97.737513,Other
11/20/2021,I was charged incorrectly general__feedback 30.269279 ‐97.737201 30.262715 ‐97.738478 593,General,30.269279,97.737201,30.262715,97.738478,Other
11/18/2021,Cancel this membership general__feedback 79,General,,,,,Other
11/7/2021,Payment for charged scooters general__feedback 84,General,,,,,Other
11/10/2021,Partnering with Lime general__inquiries_ related_to_lime 14,General,,,,,Other
11/28/2021,Voicemail from: Caller +1 (512) 839‐ 6928 general__inquiries_ related_to_lime 2451,General,,,,,Other
11/25/2021,I donâ€™t know how to get it started general__inquiries_ related_to_lime 35,General,,,,,Other
11/16/2021,Transactions Keep Failing general__inquiries_ related_to_lime 39,General,,,,,Other
11/14/2021,Message from: Text user: +18474313420 general__inquiries_ related_to_lime 94,General,,,,,Other
11/9/2021,RE: Lime Electric Bikes general__inquiries_ related_to_lime 3015,General,,,,,Other
11/4/2021,general__inquiries_ related_to_lime 727,General,,,,,Other
11/12/2021,I had a mechanical issue with my vehicle general__inquiries_ related_to_lime 30.266509 ‐97.744378 30.25098 ‐97.74927 28,General,30.266509,97.744378,30.25098,97.74927,Other
11/1/2021,Phone Call from: Lime Rider general__inquiries_ related_to_lime 2,General,,,,,Other
11/14/2021,Chance payment method general__inquiries_ related_to_lime 527,General,,,,,Other
11/9/2021,Extra charge after 3 days of my ride general__inquiries_ related_to_lime 159,General,,,,,Other
11/14/2021,My vehicle was broken or stopped working general__inquiries_ related_to_lime 30.263979 ‐97.74293 30.25811 ‐97.727534 7,General,30.263979,97.74293,30.25811,97.727534,Other
11/26/2021,Account profile errors general__inquiries_ related_to_lime 2384,General,,,,,Other
11/11/2021,Request for a discussion on the best practices by Lime general__inquiries_ related_to_lime 25355,General,,,,,Other
11/23/2021,Phone Call from: Caller +1 (972) 330‐ 9912 general__inquiries_ related_to_lime 30.292863 ‐97.744229 30.284257 ‐97.74498 5,General,30.292863,97.744229,30.284257,97.74498,Other
11/27/2021,general__inquiries_ related_to_lime 4315,General,,,,,Other
11/15/2021,Re: Partnering with Lime general__inquiries_ related_to_lime 53,General,,,,,Other
11/14/2021,How do I get Line scooters in my neighborhood? general__inquiries_ related_to_lime 448,General,,,,,Other
11/6/2021,Private property damage incident__damage_ to_private_property 2499,Incidents,,,,,Incidents
11/6/2021,Phone Call from: Caller +1 (205) 886‐ 8356 incident__damage_ to_private_property 15,Incidents,,,,,Incidents
11/8/2021,incident__damage_ to_private_property 11732,Incidents,,,,,Incidents
11/5/2021,I had a mechanical issue with my vehicle incident__inappropr iate_use__other 30.289663 ‐97.741154 30.26495 ‐97.72918 381,Incidents,30.289663,97.741154,30.26495,97.72918,Incidents
11/5/2021,Did not use or authorize incident__inappropr iate_use__other 16,Incidents,,,,,Incidents
11/17/2021,Juicers continue to charge at our private scooter dock in our garage incident__inappropr iate_use__other 654,Incidents,,,,,Incidents
11/30/2021,Phone Call from: Caller +1 (512) 484‐ 0574 incident__user_rep orting_improper_ve hicle_location 6,Incidents,,,,,Incidents
11/13/2021,Half Destroyed Scooter Lying next to Building incident__user_rep orting_improper_ve hicle_location 27,Incidents,,,,,Incidents
11/2/2021,incident__user_rep orting_improper_ve hicle_location 6,Incidents,,,,,Incidents
11/4/2021,incident__user_rep orting_improper_ve hicle_location 2,Incidents,,,,,Incidents
11/5/2021,incident__user_rep orting_improper_ve hicle_location 30.262093 ‐97.720756 30.26202 ‐97.720623 116,Incidents,30.262093,97.720756,30.26202,97.720623,Incidents
11/10/2021,incident__user_rep orting_improper_ve hicle_location 30.279459 ‐97.722964 30.278276 ‐97.729117 8,Incidents,30.279459,97.722964,30.278276,97.729117,Incidents
11/13/2021,incident__user_rep orting_improper_ve hicle_location 30.277759 ‐97.735572 30.280705 ‐97.738081 59,Incidents,30.277759,97.735572,30.280705,97.738081,Incidents
11/22/2021,Charged Scooters Set Up Inside Parking Lot by Scooter Charger incident__user_rep orting_improper_ve hicle_location 494,Incidents,,,,,Incidents
11/23/2021,Fwd: Lime Bike Found ‐ 22285 incident__user_rep orting_improper_ve hicle_location 246,Incidents,,,,,Incidents
11/13/2021,incident__user_rep orting_improper_ve hicle_location 30.267342 ‐97.742997 30.257238 ‐97.778843 152,Incidents,30.267342,97.742997,30.257238,97.778843,Incidents
11/16/2021,incident__user_rep orting_improper_ve hicle_location 3,Incidents,,,,,Incidents
11/16/2021,bicycle parked on street (curb) for a couple of weeks ‐ not used incident__user_rep orting_improper_ve hicle_location 54,Incidents,,,,,Incidents
